"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2023","2,155.49","2,179.53","2,212.19","2,119.11","2.30B","-1.34%"
"08/01/2023","2,184.74","2,247.05","2,252.86","2,132.09","2.01B","-2.94%"
"07/01/2023","2,250.92","2,312.83","2,316.34","2,199.98","2.66B","-2.55%"
"06/01/2023","2,309.90","2,248.58","2,326.12","2,205.37","3.22B","3.35%"
"05/01/2023","2,234.96","2,273.63","2,295.53","2,189.73","3.71B","-1.57%"
"04/01/2023","2,270.58","2,215.44","2,285.89","2,166.57","2.24B","2.11%"
"03/01/2023","2,223.74","2,231.29","2,268.96","2,050.44","3.01B","-0.14%"
"02/01/2023","2,226.75","2,197.11","2,295.30","2,189.09","2.36B","1.28%"
"01/01/2023","2,198.54","2,056.93","2,234.70","2,054.80","2.34B","7.59%"
"12/01/2022","2,043.40","2,125.53","2,162.30","2,023.77","2.20B","-2.81%"
"11/01/2022","2,102.42","1,980.21","2,121.13","1,945.39","2.68B","6.80%"
"10/01/2022","1,968.53","1,809.97","1,979.00","1,782.33","3.06B","7.63%"
"09/01/2022","1,828.98","1,903.96","1,985.20","1,781.87","2.77B","-4.75%"
"08/01/2022","1,920.23","2,031.99","2,065.13","1,919.04","2.09B","-5.53%"
"07/01/2022","2,032.53","1,860.72","2,035.43","1,850.40","2.74B","8.54%"
"06/01/2022","1,872.68","2,057.53","2,092.26","1,858.12","1.82B","-8.32%"
"05/01/2022","2,042.64","2,038.47","2,086.10","1,895.41","2.14B","-0.79%"
"04/01/2022","2,058.90","2,096.49","2,149.03","2,011.88","1.81B","-1.73%"
"03/01/2022","2,095.17","2,122.38","2,193.88","1,902.22","2.50B","-1.82%"
"02/01/2022","2,134.07","2,309.18","2,331.91","2,038.30","1.90B","-6.82%"
"01/01/2022","2,290.16","2,424.04","2,466.93","2,211.43","1.60B","-5.35%"
"12/01/2021","2,419.73","2,261.53","2,425.20","2,238.29","1.53B","7.94%"
"11/01/2021","2,241.66","2,301.01","2,390.34","2,229.50","1.79B","-2.15%"
"10/01/2021","2,290.85","2,224.40","2,353.63","2,203.58","1.68B","1.40%"
"09/01/2021","2,259.18","2,369.51","2,398.15","2,249.46","1.58B","-3.92%"
"08/01/2021","2,351.25","2,382.49","2,412.63","2,314.08","1.11B","-0.79%"
"07/01/2021","2,369.89","2,273.40","2,392.76","2,254.42","1.47B","4.72%"
"06/01/2021","2,263.13","2,253.04","2,300.38","2,227.25","1.42B","0.95%"
"05/01/2021","2,241.87","2,225.01","2,269.44","2,188.51","1.57B","1.12%"
"04/01/2021","2,217.02","2,195.23","2,284.84","2,190.04","1.51B","1.10%"
"03/01/2021","2,192.86","2,029.74","2,205.48","2,029.74","1.92B","9.10%"
"02/01/2021","2,009.90","1,960.54","2,053.54","1,954.32","1.61B","3.14%"
"01/01/2021","1,948.79","1,887.82","2,000.13","1,885.33","1.55B","3.95%"
"12/01/2020","1,874.74","1,923.47","1,934.30","1,834.30","1.55B","-2.23%"
"11/01/2020","1,917.54","1,723.25","1,950.81","1,710.12","1.92B","11.64%"
"10/01/2020","1,717.62","1,836.66","1,857.73","1,702.69","1.82B","-6.11%"
"09/01/2020","1,829.40","1,778.75","1,847.36","1,748.57","1.83B","3.57%"
"08/01/2020","1,766.33","1,708.74","1,807.20","1,702.33","1.28B","3.45%"
"07/01/2020","1,707.35","1,665.26","1,797.64","1,657.78","1.78B","2.58%"
"06/01/2020","1,664.38","1,650.99","1,730.68","1,571.49","2.31B","2.12%"
"05/01/2020","1,629.76","1,531.99","1,659.07","1,461.27","1.93B","3.29%"
"04/01/2020","1,577.92","1,439.24","1,606.81","1,400.27","2.25B","6.44%"
"03/01/2020","1,482.43","1,702.88","1,732.03","1,261.17","4.00B","-11.17%"
"02/01/2020","1,668.84","1,784.07","1,905.61","1,646.11","1.95B","-6.42%"
"01/01/2020","1,783.26","1,771.85","1,834.09","1,763.45","1.74B","0.64%"
"12/01/2019","1,771.85","1,730.94","1,802.23","1,692.86","1.46B","2.40%"
"11/01/2019","1,730.25","1,734.14","1,779.83","1,711.27","1.46B","-0.20%"
"10/01/2019","1,733.68","1,647.93","1,761.83","1,574.02","2.10B","5.22%"
"09/01/2019","1,647.67","1,576.73","1,670.23","1,563.07","1.65B","4.48%"
"08/01/2019","1,576.98","1,598.67","1,617.99","1,476.83","1.54B","-1.43%"
"07/01/2019","1,599.78","1,622.83","1,657.09","1,573.55","1.66B","-1.40%"
"06/01/2019","1,622.43","1,509.77","1,635.59","1,494.19","1.43B","7.41%"
"05/01/2019","1,510.46","1,675.76","1,676.90","1,505.13","1.66B","-9.88%"
"04/01/2019","1,676.14","1,554.92","1,700.35","1,554.92","1.68B","7.90%"
"03/01/2019","1,553.42","1,574.31","1,622.33","1,545.19","1.84B","-1.22%"
"02/01/2019","1,572.68","1,515.78","1,598.09","1,514.93","1.83B","3.78%"
"01/01/2019","1,515.42","1,407.65","1,526.13","1,378.20","1.93B","7.57%"
