"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2023","30,858.85","32,101.97","32,533.08","30,487.67","","-3.14%"
"09/01/2023","31,857.62","32,521.15","33,634.31","31,674.42","","-2.34%"
"08/01/2023","32,619.34","33,292.31","33,488.77","31,275.25","","-1.67%"
"07/01/2023","33,172.22","33,517.60","33,762.81","31,791.71","","-0.05%"
"06/01/2023","33,189.04","30,886.01","33,772.89","30,853.44","","7.45%"
"05/01/2023","30,887.88","29,058.05","31,560.43","28,931.81","","7.04%"
"04/01/2023","28,856.44","28,203.35","28,879.24","27,427.66","","2.91%"
"03/01/2023","28,041.48","27,363.57","28,734.79","26,632.92","","2.17%"
"02/01/2023","27,445.56","27,483.41","27,821.22","27,046.08","","0.43%"
"01/01/2023","27,327.11","25,834.93","27,502.15","25,661.89","","4.72%"
"12/01/2022","26,094.50","28,273.13","28,423.46","25,953.92","","-6.70%"
"11/01/2022","27,968.99","27,614.64","28,502.29","27,032.02","","1.38%"
"10/01/2022","27,587.46","25,778.95","27,602.99","25,621.96","","6.36%"
"09/01/2022","25,937.21","27,797.00","28,659.76","25,805.59","","-7.67%"
"08/01/2022","28,091.53","27,813.82","29,222.77","27,530.60","","1.04%"
"07/01/2022","27,801.64","26,460.71","28,015.68","25,841.75","","5.34%"
"06/01/2022","26,393.04","27,295.63","28,389.75","25,520.23","","-3.25%"
"05/01/2022","27,279.80","26,851.10","27,463.33","25,688.11","","1.61%"
"04/01/2022","26,847.90","27,624.11","27,965.94","26,051.04","","-3.50%"
"03/01/2022","27,821.43","26,836.74","28,338.81","24,681.74","","4.88%"
"02/01/2022","26,526.82","27,167.14","27,880.70","25,775.64","","-1.76%"
"01/01/2022","27,001.98","29,098.41","29,388.16","26,044.52","","-6.22%"
"12/01/2021","28,791.71","27,866.73","29,121.01","27,588.61","","3.49%"
"11/01/2021","27,821.76","29,330.68","29,960.93","27,819.14","","-3.71%"
"10/01/2021","28,892.69","29,235.11","29,489.11","27,293.62","","-1.90%"
"09/01/2021","29,452.66","28,179.04","30,795.78","28,179.04","","4.85%"
"08/01/2021","28,089.54","27,493.32","28,279.80","26,954.81","","2.95%"
"07/01/2021","27,283.59","28,832.41","28,852.31","27,272.49","","-5.24%"
"06/01/2021","28,791.53","28,998.65","29,480.85","27,795.86","","-0.24%"
"05/01/2021","28,860.08","29,024.01","29,685.41","27,385.03","","0.16%"
"04/01/2021","28,812.63","29,441.91","30,208.89","28,419.84","","-1.25%"
"03/01/2021","29,178.80","29,419.45","30,485.00","28,308.57","","0.73%"
"02/01/2021","28,966.01","27,649.07","30,714.52","27,649.07","","4.71%"
"01/01/2021","27,663.39","27,575.57","28,979.53","27,002.18","","0.80%"
"12/01/2020","27,444.17","26,624.20","27,602.52","26,327.08","","3.82%"
"11/01/2020","26,433.62","23,110.74","26,834.20","23,096.79","","15.04%"
"10/01/2020","22,977.13","23,294.80","23,725.58","22,948.47","","-0.90%"
"09/01/2020","23,185.12","23,089.63","23,622.74","22,878.71","","0.20%"
"08/01/2020","23,139.76","21,947.58","23,431.04","21,919.83","","6.59%"
"07/01/2020","21,710.00","22,338.30","22,965.56","21,710.00","","-2.59%"
"06/01/2020","22,288.14","21,910.89","23,185.85","21,529.83","","1.88%"
"05/01/2020","21,877.89","19,991.97","21,955.44","19,448.93","","8.34%"
"04/01/2020","20,193.69","18,686.12","20,365.89","17,646.50","","6.75%"
"03/01/2020","18,917.01","20,849.79","21,719.78","16,358.19","","-10.53%"
"02/01/2020","21,142.96","22,874.27","23,995.37","20,916.40","","-8.89%"
"01/01/2020","23,205.18","23,319.76","24,115.95","22,892.95","","15,153.52%"
"12/01/2019","152.13","149.87","155.59","149.39","","0.99%"
"11/01/2019","150.64","147.09","153.22","146.21","","1.15%"
"10/01/2019","148.93","143.65","148.83","137.79","","1.14%"
"09/01/2019","147.25","131.91","147.18","130.91","","14.24%"
"08/01/2019","128.89","140.82","140.81","128.91","","-8.13%"
"07/01/2019","140.29","141.60","142.53","139.83","","1.02%"
"06/01/2019","138.87","137.00","140.98","137.02","","-0.60%"
"05/01/2019","139.71","149.55","149.60","137.76","","-5.93%"
"04/01/2019","148.51","153.42","153.96","147.83","","0.16%"
"03/01/2019","148.28","154.42","154.93","148.15","","-4.01%"
"02/01/2019","154.47","153.84","156.64","149.95","","-0.39%"
"01/01/2019","155.07","151.42","157.26","150.78","","-99.23%"
